"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1953","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 20:28:21,FALSE,NA,"784490570483900416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gee_Rae",35,TRUE,FALSE,NA,NA
"1954","Rappler gets a taste of its own medicine... https://t.co/s6Z116DPc8",FALSE,8,NA,2016-10-07 20:00:13,FALSE,NA,"784483489278103552",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mindavote",5,FALSE,FALSE,NA,NA
"1955","RT @dprettymaja: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/MK4kC79brv",FALSE,0,NA,2016-10-07 19:46:18,FALSE,NA,"784479988158390272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marsug85",2,TRUE,FALSE,NA,NA
"1956","RT @dprettymaja: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas…... https://t.co/slTGsDo4rl",FALSE,0,NA,2016-10-07 19:45:42,FALSE,NA,"784479834369994752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marsug85",4,TRUE,FALSE,NA,NA
"1957","RT @MMKOfficial: Bilang isang pagpupugay, ating balikan ang kwento ni Senator Miriam Defensor-Santiago ngayong Sabado. #MMKSenatorMiriam #M…",FALSE,0,NA,2016-10-07 19:36:25,FALSE,NA,"784477497890971648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SuperMarlou",97,TRUE,FALSE,NA,NA
"1958","""I am assured that the sun rises in the east. I am assured that corruption will one day stop."" - Miriam Defensor Santiago",FALSE,0,NA,2016-10-07 19:15:20,FALSE,NA,"784472192293625856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nikokin096",0,FALSE,FALSE,NA,NA
"1959","""Life is a revenge of a nerd."" - Senator Miriam Defensor Santiago

Watching Madame Senator past interviews<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>

#ripmiriam",FALSE,0,NA,2016-10-07 19:04:39,FALSE,NA,"784469504013193216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nikokin096",0,FALSE,FALSE,NA,NA
"1960","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 17:28:45,FALSE,NA,"784445370738749441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clcysingkit",26,TRUE,FALSE,NA,NA
"1961","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 17:25:51,FALSE,NA,"784444639658991616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clcysingkit",17,TRUE,FALSE,NA,NA
"1962","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 17:25:46,FALSE,NA,"784444621958975488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clcysingkit",12,TRUE,FALSE,NA,NA
"1963","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 16:49:17,FALSE,NA,"784435439100760064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miles_away351",16,TRUE,FALSE,NA,NA
"1964","RT @MMKOfficial: Balikan ang mga di-malilimutang tagpo sa buhay ni Senator Miriam Defensor-Santiago. #MMKSenatorMiriam, bukas na! #MMK25 ht…",FALSE,0,NA,2016-10-07 16:47:57,FALSE,NA,"784435104579850240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaDineWanderer",32,TRUE,FALSE,NA,NA
"1965","RT @MajCutieFriends: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/fBsebSJYJG",FALSE,0,NA,2016-10-07 16:15:40,FALSE,NA,"784426978141097984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",1,TRUE,FALSE,NA,NA
"1966","RT @dprettymaja: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/aCCD0lxMWP",FALSE,0,NA,2016-10-07 16:15:37,FALSE,NA,"784426968720613376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",1,TRUE,FALSE,NA,NA
"1967","RT @MajCutieFriends: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/OIIZOjWcnV",FALSE,0,NA,2016-10-07 16:15:35,FALSE,NA,"784426959367344128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",1,TRUE,FALSE,NA,NA
"1968","RT @dprettymaja: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/BNXy1CK9fL",FALSE,0,NA,2016-10-07 16:15:30,FALSE,NA,"784426937280188416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",1,TRUE,FALSE,NA,NA
"1969","RT @MajCutieFriends: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/HjG5gVJE1Y",FALSE,0,NA,2016-10-07 16:15:28,FALSE,NA,"784426927079600128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",2,TRUE,FALSE,NA,NA
"1970","RT @dprettymaja: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/MK4kC79brv",FALSE,0,NA,2016-10-07 16:15:26,FALSE,NA,"784426920939102208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",2,TRUE,FALSE,NA,NA
"1971","RT @dprettymaja: RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas…... https://t.co/slTGsDo4rl",FALSE,0,NA,2016-10-07 16:15:18,FALSE,NA,"784426886701080576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wiyahleen12",4,TRUE,FALSE,NA,NA
"1972","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas…... https://t.co/slTGsDo4rl",FALSE,4,NA,2016-10-07 16:09:28,FALSE,NA,"784425417742614528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dprettymaja",4,FALSE,FALSE,NA,NA
"1973","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/MK4kC79brv",FALSE,3,NA,2016-10-07 16:06:29,FALSE,NA,"784424668203655168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dprettymaja",2,FALSE,FALSE,NA,NA
"1974","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/HjG5gVJE1Y",FALSE,2,NA,2016-10-07 16:06:05,FALSE,NA,"784424567754240000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MajCutieFriends",2,FALSE,FALSE,NA,NA
"1975","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/BNXy1CK9fL",FALSE,1,NA,2016-10-07 16:05:31,FALSE,NA,"784424424241975297",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dprettymaja",1,FALSE,FALSE,NA,NA
"1976","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/OIIZOjWcnV",FALSE,1,NA,2016-10-07 16:04:48,FALSE,NA,"784424243144515584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MajCutieFriends",1,FALSE,FALSE,NA,NA
"1977","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/aCCD0lxMWP",FALSE,1,NA,2016-10-07 16:03:58,FALSE,NA,"784424037032140800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dprettymaja",1,FALSE,FALSE,NA,NA
"1978","RepostBy @starcinema: 
Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas… https://t.co/fBsebSJYJG",FALSE,1,NA,2016-10-07 16:03:24,FALSE,NA,"784423892848783360",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MajCutieFriends",1,FALSE,FALSE,NA,NA
"1979","RT @arzanity: wont forget pres duterte used his 1q in d debate to praise sen. miriam defensor santiago &amp; wish her well #RIPMiriam 
https://…",FALSE,0,NA,2016-10-07 15:52:10,FALSE,NA,"784421065724309504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gab_rayray",938,TRUE,FALSE,NA,NA
"1980","RT @MMKOfficial: Balikan ang mga di-malilimutang tagpo sa buhay ni Senator Miriam Defensor-Santiago. #MMKSenatorMiriam, bukas na! #MMK25 ht…",FALSE,0,NA,2016-10-07 15:48:01,FALSE,NA,"784420020088479744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronnoche",32,TRUE,FALSE,NA,NA
"1981","RT @arzanity: wont forget pres duterte used his 1q in d debate to praise sen. miriam defensor santiago &amp; wish her well #RIPMiriam 
https://…",FALSE,0,NA,2016-10-07 15:37:14,FALSE,NA,"784417309330780161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hotIinemikey",938,TRUE,FALSE,NA,NA
"1982","RT @cnnphilippines: The country mourns the loss of one of the greatest lawmakers. https://t.co/pRil1G72H9 #RIPMiriam https://t.co/srg6yWlARX",FALSE,0,NA,2016-10-07 15:23:23,FALSE,NA,"784413822761078785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","tattdsmol",1191,TRUE,FALSE,NA,NA
"1983","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 15:08:11,FALSE,NA,"784409997778128896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GraceMajasty",35,TRUE,FALSE,NA,NA
"1984","RT @MMKOfficial: Balikan ang mga di-malilimutang tagpo sa buhay ni Senator Miriam Defensor-Santiago. #MMKSenatorMiriam, bukas na! #MMK25 ht…",FALSE,0,NA,2016-10-07 14:56:23,FALSE,NA,"784407027187449856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","happymmeg",32,TRUE,FALSE,NA,NA
"1985","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 14:55:57,FALSE,NA,"784406919096131585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marsug85",35,TRUE,FALSE,NA,NA
"1986","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 14:55:52,FALSE,NA,"784406897847783424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marsug85",19,TRUE,FALSE,NA,NA
"1987","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:48:36,FALSE,NA,"784405070460907520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","majjiffer",16,TRUE,FALSE,NA,NA
"1988","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:43:41,FALSE,NA,"784403832499429377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aileensk",16,TRUE,FALSE,NA,NA
"1989","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:42:21,FALSE,NA,"784403497345097728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monicaaldaba",16,TRUE,FALSE,NA,NA
"1990","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:40:16,FALSE,NA,"784402969190031361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WLJDAus",16,TRUE,FALSE,NA,NA
"1991","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…",FALSE,0,NA,2016-10-07 14:37:47,FALSE,NA,"784402347493511168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theapot",525,TRUE,FALSE,NA,NA
"1992","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:25:04,FALSE,NA,"784399145670848513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nino_beverly",16,TRUE,FALSE,NA,NA
"1993","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:23:48,FALSE,NA,"784398828543746049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meloiixha",16,TRUE,FALSE,NA,NA
"1994","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:22:21,FALSE,NA,"784398460338343936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvsjadine",16,TRUE,FALSE,NA,NA
"1995","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:20:51,FALSE,NA,"784398083987640320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whiz_fernando",16,TRUE,FALSE,NA,NA
"1996","RT @MMKOfficial: Para sa iba pang detalye tungkol sa #MMKSenatorMiriam, bisitahin ang page na ito: https://t.co/ezqIH15mcV #MMK25",FALSE,0,NA,2016-10-07 14:20:31,FALSE,NA,"784398000772702208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JovelynDamasing",6,TRUE,FALSE,NA,NA
"1997","RT @MMKOfficial: Balikan ang mga di-malilimutang tagpo sa buhay ni Senator Miriam Defensor-Santiago. #MMKSenatorMiriam, bukas na! #MMK25 ht…",FALSE,0,NA,2016-10-07 14:20:27,FALSE,NA,"784397982447697921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JovelynDamasing",32,TRUE,FALSE,NA,NA
"1998","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:20:17,FALSE,NA,"784397941154906112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fervin11",16,TRUE,FALSE,NA,NA
"1999","RT @wljdtacloban: ""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santiago..""…",FALSE,0,NA,2016-10-07 14:19:32,FALSE,NA,"784397752964788225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeanvevecv",16,TRUE,FALSE,NA,NA
"2000","""Isa sa mga unang appearances ni Nadine sa telebisyon ay ang MMK ep. tampok ang buhay ni Sen Miriam Defensor Santia… https://t.co/zWVi5cUqrk",FALSE,10,NA,2016-10-07 14:18:43,TRUE,NA,"784397549591420928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wljdtacloban",16,FALSE,FALSE,NA,NA
"2001","RT @MMKOfficial: Balikan ang mga di-malilimutang tagpo sa buhay ni Senator Miriam Defensor-Santiago. #MMKSenatorMiriam, bukas na! #MMK25 ht…",FALSE,0,NA,2016-10-07 14:07:28,FALSE,NA,"784394715135217664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgb6301980",32,TRUE,FALSE,NA,NA
"2002","RT @MMKOfficial: Para sa iba pang detalye tungkol sa #MMKSenatorMiriam, bisitahin ang page na ito: https://t.co/ezqIH15mcV #MMK25",FALSE,0,NA,2016-10-07 14:07:27,FALSE,NA,"784394714590040065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgb6301980",6,TRUE,FALSE,NA,NA
"2003","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…",FALSE,0,NA,2016-10-07 14:06:10,FALSE,NA,"784394390378643457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaminiaDeleon",525,TRUE,FALSE,NA,NA
"2004","RT @StarCreativesTV: Muling balikan ang makulay na buhay ni Sen. Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam… https://t.co/JAvIgqNB…",FALSE,0,NA,2016-10-07 14:04:46,FALSE,NA,"784394037528629248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zelliemendie",6,TRUE,FALSE,NA,NA
"2005","Muling balikan ang makulay na buhay ni Sen. Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam… https://t.co/JAvIgqNBKo",FALSE,8,NA,2016-10-07 14:00:42,FALSE,NA,"784393013019676672",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","StarCreativesTV",6,FALSE,FALSE,NA,NA
"2006","RT @iamsuperbianca: Nakikiisa sa pagdadalamhati sa pagpanaw ni Miriam Defensor Santiago. One of the greats. Salamat sa lahat, Ma'am. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2016-10-07 13:40:29,FALSE,NA,"784387926360588288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j_majestral",406,TRUE,FALSE,NA,NA
"2007","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 13:34:50,FALSE,NA,"784386503929532416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aljonfire",35,TRUE,FALSE,NA,NA
"2008","RT @iamwendell09: Please watch MMK tomorrow, The Senator Miriam Defensor-Santiago Story. <U+2764>

Thanks in advance! ;)",FALSE,0,NA,2016-10-07 13:14:44,FALSE,NA,"784381446542675968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsunakoyish",1,TRUE,FALSE,NA,NA
"2009","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass…",FALSE,0,NA,2016-10-07 13:10:43,FALSE,NA,"784380436935958528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daniugum",525,TRUE,FALSE,NA,NA
"2010","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 13:01:32,FALSE,NA,"784378124372877313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CheriCheri05",35,TRUE,FALSE,NA,NA
"2011","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 12:47:15,FALSE,NA,"784374531343343616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","123itsmebella",26,TRUE,FALSE,NA,NA
"2012","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 12:47:08,FALSE,NA,"784374498246086656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","123itsmebella",17,TRUE,FALSE,NA,NA
"2013","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 12:47:02,FALSE,NA,"784374473797480448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","123itsmebella",12,TRUE,FALSE,NA,NA
"2014","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 12:39:30,FALSE,NA,"784372580958384128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7820blackrose",26,TRUE,FALSE,NA,NA
"2015","Please watch MMK tomorrow, The Senator Miriam Defensor-Santiago Story. <U+2764>

Thanks in advance! ;)",FALSE,0,NA,2016-10-07 12:25:10,FALSE,NA,"784368972389122048",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iamwendell09",1,FALSE,FALSE,NA,NA
"2016","Miriam Defensor Santiago tomorrow sa MMK. Napanood ko na to dati sa Tv at ilang beses ko pinanood sa youtube. Panonoorin ko ulit bukas.",FALSE,0,NA,2016-10-07 12:22:37,FALSE,NA,"784368332350771200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrineNyssa",0,FALSE,FALSE,NA,NA
"2017","Other ppl: MDS, Miriam Defensor-Santiago!
Trecenean: MDS, Moving Directly to Success bes.",FALSE,1,NA,2016-10-07 12:22:20,FALSE,NA,"784368257381699584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrstnvc",0,FALSE,FALSE,NA,NA
"2018","Talino at tapang: Sen. Miriam Defensor-Santiago",FALSE,0,NA,2016-10-07 12:21:41,FALSE,NA,"784368095980687361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alvinmalcedo",1,FALSE,FALSE,NA,NA
"2019","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 12:17:02,FALSE,NA,"784366923739869185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eplacnyl",35,TRUE,FALSE,NA,NA
"2020","RT @MMKOfficial: Kilalaning muli si Sen. Miriam Defensor-Santiago bilang isang mapagmahal na asawa at ina. #MMKSenatorMiriam #MMK25 https:/…",FALSE,0,NA,2016-10-07 12:07:18,FALSE,NA,"784364477588312064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klinet12",14,TRUE,FALSE,NA,NA
"2021","RT @StarCinema: Relive the life of the late Senator Miriam Defensor-Santiago in #MMKSenatorMiriam WATCH HERE: https://t.co/X118mjS7Cm https…",FALSE,0,NA,2016-10-07 12:07:10,FALSE,NA,"784364443530657792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klinet12",13,TRUE,FALSE,NA,NA
"2022","RT @StarCinema: Muling tunghayan ang istorya ng buhay ni Miriam Defensor-Santiago bukas sa #MMKSenatorMiriam !
#MMK25 
For more upd… https:…",FALSE,0,NA,2016-10-07 12:07:07,FALSE,NA,"784364429697814528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klinet12",26,TRUE,FALSE,NA,NA
"2023","RT @iLuvMilesOcampo: © @MMKOfficial: ang kwento ng buhay ni Sen. Miriam Defensor Santiago ngayong Sabado
#MMKSenatorMiriam @milesocampo htt…",FALSE,0,NA,2016-10-07 12:06:40,FALSE,NA,"784364318225760256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klinet12",9,TRUE,FALSE,NA,NA
"2024","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 12:04:21,FALSE,NA,"784363735133462528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joyskie__",35,TRUE,FALSE,NA,NA
"2025","RT @StarCinema: Ating balikan ang 'di malilimutang istorya ng buhay ng ""Iron Lady of Asia,"" Miriam Defensor-Santiago, bukas sa #MMK… https:…",FALSE,0,NA,2016-10-07 12:01:31,FALSE,NA,"784363021850120192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iMajinazion",35,TRUE,FALSE,NA,NA
"2026","RT @VPPilipinas: May her life serve as an inspiration and example to women, the youth and to all our fellow Filipinos. 

READ: https://t.co…",FALSE,0,NA,2016-10-07 11:57:55,FALSE,NA,"784362115901579264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triniposh",376,TRUE,FALSE,NA,NA
"2027","RT @VPPilipinas: May her life serve as an inspiration and example to women, the youth and to all our fellow Filipinos. 

READ: https://t.co…",FALSE,0,NA,2016-10-07 11:57:30,FALSE,NA,"784362011576631296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaylan1356",376,TRUE,FALSE,NA,NA
